district,neighborhood,day_pop,night_pop,night_ratio,other,restaurant,cafe,bar,total_business,cafe_norm,bar_norm,night_norm,vibe_score
11350,11350710,395.27772602739725,637.42848,1.6126091556087807,,0.0,0.0,0.0,,,,0.8344932821410356,
11350,11350720,395.45649732620325,495.5490566037736,1.2531063718874904,,0.0,0.0,0.0,,,,0.6484577155668376,
11380,11380510,562.118417721519,637.5029109589042,1.1341078514078,,0.0,0.0,0.0,,,,0.5868783393245295,
11380,11380520,491.83462585034016,678.0797816593886,1.3786743470674647,,0.0,0.0,0.0,,,,0.7134366544345033,
11380,11380530,467.91910256410256,596.8976818181818,1.2756429018334634,,0.0,0.0,0.0,,,,0.6601199232240831,
11380,11380551,300.98599250936326,372.31857142857143,1.2369963410074278,,0.0,0.0,0.0,,,,0.6401210938270078,
11380,11380552,470.7326060606061,571.7616666666667,1.2146209106939434,,0.0,0.0,0.0,,,,0.6285422520371826,
11380,11380560,463.608338762215,596.5256916996047,1.2867018166503754,,0.0,0.0,0.0,,,,0.6658426924954749,
11380,11380570,548.394127218935,575.14986013986,1.0487892404256973,,0.0,0.0,0.0,,,,0.5427276488372917,
11380,11380580,506.1407308970099,577.4863846153847,1.140960111216365,,0.0,0.0,0.0,,,,0.5904242479892821,
11380,11380590,484.1687643020595,645.0960220994475,1.332378438393002,,0.0,0.0,0.0,,,,0.6894794391073527,
11380,11380600,427.10058528428095,479.3444308943089,1.1223221119569624,,0.0,0.0,0.0,,,,0.580779452708029,
11380,11380625,673.1295524691358,750.4296677740863,1.114836906241009,,0.0,0.0,0.0,,,,0.5769060070788252,
11380,11380631,435.71502752293577,535.2918143459915,1.2285364987045668,,0.0,0.0,0.0,,,,0.6357432930777339,
11380,11380632,367.7982894736842,515.1300558659218,1.4005776280337463,,0.0,0.0,0.0,,,,0.7247711682933865,
11380,11380640,326.4749728260869,452.10447552447556,1.3848059212958765,,0.0,0.0,0.0,,,,0.7166096225928213,
11380,11380650,342.78248618784534,446.84195454545454,1.303572885286165,,0.0,0.0,0.0,,,,0.6745731361929694,
11380,11380690,821.4503257790369,838.5366871165645,1.020800236850991,,0.0,0.0,0.0,,,,0.5282438941248261,
11410,11410520,258.26547899159664,369.5132242990654,1.430749574979351,,0.0,0.0,0.0,,,,0.7403845529425129,
11410,11410555,255.38764563106798,400.64620437956205,1.5687767643949937,,0.0,0.0,0.0,,,,0.8118108882820757,
11410,11410565,377.67721985815604,347.2177300613497,0.9193504712615551,,0.0,0.0,0.0,,,,0.47574565078748926,
11410,11410585,703.4467081604427,643.0560277777778,0.9141503120533604,,0.0,0.0,0.0,,,,0.473054671444969,
11410,11410615,605.7171572871573,580.086625386997,0.9576856432217431,,0.0,0.0,0.0,,,,0.49558334261705195,
11410,11410620,381.5435364041605,427.17572390572394,1.1195989006434808,,0.0,0.0,0.0,,,,0.5793702448171727,
11410,11410640,322.1770143884892,396.2071111111111,1.229780814323875,,0.0,0.0,0.0,,,,0.6363872017530409,
11410,11410655,256.3157907542579,447.32774193548386,1.7452211610495671,,0.0,0.0,0.0,,,,0.903117367082318,
11410,11410660,377.9640039840637,440.0211016949152,1.1641878513739845,,0.0,0.0,0.0,,,,0.6024441432338514,
11410,11410685,390.2835,473.46976833976834,1.2131431852480783,,0.0,0.0,0.0,,,,0.6277775584019429,
11410,11410690,265.7203404255319,372.0421590909091,1.4001267591901714,,0.0,0.0,0.0,,,,0.7245378526013718,
11410,11410700,473.0431428571428,518.7263829787233,1.0965730944658818,,0.0,0.0,0.0,,,,0.5674548464056872,
11410,11410710,296.0344536082474,383.351568627451,1.2949559213629684,,0.0,0.0,0.0,,,,0.6701140281187352,
11410,11410720,479.2754125412542,562.8529343629343,1.1743830783609959,,0.0,0.0,0.0,,,,0.6077199711683344,
11440,11440555,415.495016025641,506.229358490566,1.218376488201547,,0.0,0.0,0.0,,,,0.6304856889758574,
11440,11440565,526.771111111111,607.4652739726027,1.1531863861920686,,0.0,0.0,0.0,,,,0.596751103010133,
11440,11440585,320.48685975609754,351.3337162162162,1.096249988169856,,0.0,0.0,0.0,,,,0.567287645300253,
11440,11440590,341.0785808580858,405.7785384615385,1.189692232917941,,0.0,0.0,0.0,,,,0.6156421552813266,
11440,11440600,333.3761185185185,319.6445602605863,0.9588106121129685,,0.0,0.0,0.0,,,,0.4961654917255821,
11440,11440610,302.8105855855856,322.19390845070427,1.0640113780290557,,0.0,0.0,0.0,,,,0.5506048034011535,
